Date,soy_usd,usdbrl
2012-09-11,1696.5,2.0192999839782715
2012-09-12,1740.75,2.011899948120117
2012-09-13,1743.5,2.0237998962402344
2012-09-14,1736.5,2.018199920654297
2012-09-17,1669.0,2.0092999935150146
2012-09-18,1640.0,2.0302999019622803
2012-09-19,1669.5,2.01990008354187
2012-09-20,1618.75,2.0215001106262207
2012-09-21,1621.75,2.0181000232696533
2012-09-24,1610.0,2.0188000202178955
2012-09-25,1611.5,2.0234999656677246
2012-09-26,1573.0,2.0281999111175537
2012-09-27,1570.75,2.0332000255584717
2012-09-28,1601.0,2.0269999504089355
2012-10-01,1560.25,2.022599935531616
2012-10-02,1530.5,2.0230000019073486
2012-10-03,1531.75,2.025099992752075
2012-10-04,1551.5,2.018699884414673
2012-10-05,1551.5,2.0160999298095703
2012-10-08,1551.0,1.9974000453948975
2012-10-09,1550.0,2.028700113296509
2012-10-10,1523.25,2.0306999683380127
2012-10-11,1548.5,2.039400100708008
2012-10-12,1522.5,2.039099931716919
2012-10-15,1492.5,2.0418999195098877
2012-10-16,1493.75,2.0355000495910645
2012-10-17,1509.25,2.033400058746338
2012-10-18,1545.5,2.029900074005127
2012-10-19,1534.25,2.0260000228881836
2012-10-22,1546.5,2.0260000228881836
2012-10-23,1553.25,2.0230000019073486
2012-10-24,1570.5,2.025399923324585
2012-10-25,1564.0,2.0241000652313232
2012-10-26,1561.25,2.0239999294281006
2012-10-31,1547.0,2.0290000438690186
2012-11-01,1558.5,2.027899980545044
2012-11-02,1527.0,2.0295000076293945
2012-11-05,1504.25,2.0288000106811523
2012-11-06,1516.75,2.0341999530792236
2012-11-07,1508.75,2.029099941253662
2012-11-08,1499.25,2.0329999923706055
2012-11-09,1452.0,2.0371999740600586
2012-11-12,1411.0,2.0445001125335693
2012-11-13,1427.0,2.049299955368042
2012-11-14,1432.75,2.0571999549865723
2012-11-15,1402.0,2.063699960708618
2012-11-16,1383.25,2.0648000240325928
2012-11-19,1394.75,2.0806000232696533
2012-11-20,1412.75,2.077199935913086
2012-11-21,1408.25,2.080199956893921
2012-11-23,1418.75,2.103300094604492
2012-11-26,1424.75,2.0801000595092773
2012-11-27,1449.25,2.0813000202178955
2012-11-28,1446.25,2.0829999446868896
2012-11-29,1448.0,2.091900110244751
2012-11-30,1438.75,2.095599889755249
2012-12-03,1453.75,2.1338999271392822
2012-12-04,1455.5,2.1191000938415527
2012-12-05,1479.25,2.118299961090088
2012-12-06,1491.25,2.087100028991699
2012-12-07,1472.25,2.0759999752044678
2012-12-10,1474.75,2.073499917984009
2012-12-11,1472.0,2.076200008392334
2012-12-12,1473.5,2.0755999088287354
2012-12-13,1476.5,2.0703999996185303
2012-12-14,1496.0,2.0843000411987305
2012-12-17,1496.25,2.085099935531616
2012-12-18,1466.0,2.095099925994873
2012-12-19,1437.0,2.0880000591278076
2012-12-20,1408.75,2.069200038909912
2012-12-21,1430.75,2.0692999362945557
2012-12-24,1439.75,2.056299924850464
2012-12-26,1424.5,2.0771000385284424
2012-12-27,1418.75,2.0480000972747803
2012-12-28,1424.0,2.0416998863220215
2012-12-31,1418.75,2.045099973678589
2013-01-02,1405.5,2.045599937438965
2013-01-03,1403.0,2.045599937438965
2013-01-04,1389.0,2.0487000942230225
2013-01-07,1410.75,2.032399892807007
2013-01-08,1413.75,2.026400089263916
2013-01-09,1419.75,2.04010009765625
2013-01-10,1417.5,2.0476999282836914
2013-01-11,1424.75,2.0276999473571777
2013-01-14,1459.75,2.0297000408172607
2013-01-15,1413.5,2.032399892807007
2013-01-17,1430.25,2.040800094604492
2013-01-18,1429.25,2.037100076675415
2013-01-22,1451.75,2.0387001037597656
2013-01-23,1437.0,2.0409998893737793
2013-01-24,1435.25,2.033900022506714
2013-01-25,1441.0,2.0285000801086426
2013-01-28,1447.75,2.0285000801086426
2013-01-29,1451.75,1.9940999746322632
2013-01-30,1478.75,1.9864000082015991
2013-01-31,1468.5,1.9882999658584595
2013-02-01,1474.25,1.9905999898910522
2013-02-04,1488.75,1.9864000082015991
2013-02-05,1495.5,1.9946999549865723
2013-02-06,1487.5,1.9829000234603882
2013-02-07,1486.75,1.9859000444412231
2013-02-08,1452.5,1.9635000228881836
2013-02-11,1431.5,1.9701000452041626
2013-02-12,1420.75,1.9707000255584717
2013-02-13,1423.0,1.9687999486923218
2013-02-14,1418.0,1.9641000032424927
2013-02-15,1424.5,1.9562000036239624
2013-02-19,1470.25,1.9596999883651733
2013-02-20,1482.75,1.9538999795913696
2013-02-21,1487.75,1.9601000547409058
2013-02-22,1461.25,1.9717999696731567
2013-02-25,1451.25,1.969099998474121
2013-02-26,1447.75,1.9804999828338623
2013-02-27,1457.5,1.982100009918213
2013-02-28,1474.25,1.9744000434875488
2013-03-01,1464.5,1.9776999950408936
2013-03-04,1490.25,1.9810999631881714
2013-03-05,1496.5,1.9710999727249146
2013-03-06,1484.5,1.962499976158142
2013-03-07,1503.5,1.9707000255584717
2013-03-08,1508.5,1.9594999551773071
2013-03-11,1514.75,1.9419000148773193
2013-03-12,1489.75,1.9572999477386475
2013-03-13,1475.0,1.9656000137329102
2013-03-14,1457.25,1.971500039100647
2013-03-15,1426.0,1.972000002861023
2013-03-18,1409.5,1.9788000583648682
2013-03-19,1406.75,1.982800006866455
2013-03-20,1419.75,1.9825999736785889
2013-03-21,1449.0,1.9844000339508057
2013-03-22,1440.5,2.0051000118255615
2013-03-25,1437.25,2.006500005722046
2013-03-26,1447.75,2.00600004196167
2013-03-27,1453.75,2.014899969100952
2013-03-28,1404.75,2.010200023651123
2013-04-01,1390.75,2.0190000534057617
2013-04-02,1394.0,2.0151000022888184
2013-04-03,1380.25,2.0185999870300293
2013-04-04,1372.0,2.0209999084472656
2013-04-05,1361.75,2.0127999782562256
2013-04-08,1378.0,1.983199954032898
2013-04-09,1395.5,1.9896999597549438
2013-04-10,1392.75,1.9805999994277954
2013-04-11,1402.0,1.9731999635696411
2013-04-12,1413.0,1.9747999906539917
2013-04-15,1395.0,1.9661999940872192
2013-04-16,1411.5,1.9980000257492065
2013-04-17,1422.25,1.9845999479293823
2013-04-18,1430.5,1.9970999956130981
2013-04-19,1428.25,1.9816999435424805
2013-04-22,1417.25,2.005199909210205
2013-04-23,1419.75,2.015899896621704
2013-04-24,1404.0,2.018399953842163
2013-04-25,1423.5,2.008699893951416
2013-04-26,1430.75,1.9993000030517578
2013-04-29,1471.75,1.993299961090088
2013-04-30,1467.75,2.00570011138916
2013-05-01,1437.5,2.001499891281128
2013-05-02,1441.0,2.001699924468994
2013-05-03,1455.0,2.0069000720977783
2013-05-06,1444.5,2.0053999423980713
2013-05-07,1463.5,2.0058999061584473
2013-05-08,1479.0,2.0058000087738037
2013-05-09,1491.25,2.000699996948242
2013-05-10,1488.25,2.0092999935150146
2013-05-13,1521.0,2.0137999057769775
2013-05-14,1524.5,2.006200075149536
2013-05-15,1412.75,2.018399953842163
2013-05-16,1427.5,2.01990008354187
2013-05-17,1448.5,2.022599935531616
2013-05-20,1464.5,2.0311999320983887
2013-05-21,1478.25,2.0357000827789307
2013-05-22,1494.25,2.0327999591827393
2013-05-23,1499.5,2.045599937438965
2013-05-24,1476.25,2.041100025177002
2013-05-28,1509.25,2.053499937057495
2013-05-29,1501.75,2.0738000869750977
2013-05-30,1495.75,2.107300043106079
2013-05-31,1510.0,2.1077001094818115
2013-06-03,1532.5,2.089900016784668
2013-06-04,1528.75,2.121299982070923
2013-06-05,1532.0,2.124000072479248
2013-06-06,1527.25,2.1250998973846436
2013-06-07,1528.25,2.1273999214172363
2013-06-10,1511.75,2.1273999214172363
2013-06-11,1540.5,2.1273999214172363
2013-06-12,1540.75,2.1273999214172363
2013-06-13,1510.25,2.1526999473571777
2013-06-14,1516.5,2.11680006980896
2013-06-17,1512.5,2.096400022506714
2013-06-18,1510.75,2.167799949645996
2013-06-19,1523.0,2.1775999069213867
2013-06-20,1497.5,2.2242000102996826
2013-06-21,1493.25,2.25570011138916
2013-06-24,1512.0,2.2385001182556152
2013-06-25,1525.25,2.225600004196167
2013-06-26,1534.25,2.210200071334839
2013-06-27,1548.5,2.186199903488159
2013-06-28,1564.5,2.1958999633789062
2013-07-01,1570.5,2.189199924468994
2013-07-02,1573.0,2.223099946975708
2013-07-03,1583.5,2.2472000122070312
2013-07-05,1588.0,2.246000051498413
2013-07-08,1609.25,2.247499942779541
2013-07-09,1613.25,2.2614998817443848
2013-07-10,1591.75,2.2541000843048096
2013-07-11,1601.25,2.270400047302246
2013-07-12,1563.25,2.252000093460083
2013-07-15,1453.75,2.261899948120117
2013-07-16,1475.25,2.2163000106811523
2013-07-17,1477.5,2.248800039291382
2013-07-18,1469.25,2.222899913787842
2013-07-19,1490.75,2.2218000888824463
2013-07-22,1520.25,2.244800090789795
2013-07-23,1462.5,2.2302000522613525
2013-07-24,1392.5,2.2100000381469727
2013-07-25,1355.25,2.2435998916625977
2013-07-26,1349.75,2.2407000064849854
2013-07-29,1367.5,2.2544000148773193
2013-07-30,1350.0,2.2665998935699463
2013-07-31,1374.0,2.279400110244751
2013-08-01,1357.75,2.273699998855591
2013-08-02,1331.0,2.3011999130249023
2013-08-05,1329.75,2.2839999198913574
2013-08-06,1324.25,2.3025999069213867
2013-08-07,1327.75,2.2952001094818115
2013-08-08,1355.75,2.3041000366210938
2013-08-09,1340.75,2.2785000801086426
2013-08-12,1373.75,2.2685999870300293
2013-08-13,1359.75,2.2844998836517334
2013-08-14,1368.0,2.310699939727783
2013-08-15,1288.25,2.321500062942505
2013-08-16,1283.25,2.3378000259399414
2013-08-19,1322.0,2.387500047683716
2013-08-20,1309.25,2.409600019454956
2013-08-21,1333.0,2.393899917602539
2013-08-22,1322.0,2.4477999210357666
2013-08-23,1365.25,2.432499885559082
2013-08-26,1427.75,2.3454999923706055
2013-08-27,1414.0,2.376199960708618
2013-08-28,1433.0,2.3684000968933105
2013-08-29,1430.0,2.3424999713897705
2013-08-30,1424.0,2.356100082397461
2013-09-03,1435.5,2.374799966812134
2013-09-04,1397.75,2.3559999465942383
2013-09-05,1423.0,2.357800006866455
2013-09-06,1437.0,2.3203999996185303
2013-09-09,1404.25,2.300600051879883
2013-09-10,1403.75,2.273900032043457
2013-09-11,1405.25,2.2822999954223633
2013-09-12,1442.0,2.2718000411987305
2013-09-13,1488.75,2.272599935531616
2013-09-16,1348.25,2.276700019836426
2013-09-17,1342.5,2.281399965286255
2013-09-18,1347.75,2.2502999305725098
2013-09-19,1339.5,2.182800054550171
2013-09-20,1315.25,2.1972999572753906
2013-09-23,1307.75,2.2074999809265137
2013-09-24,1312.5,2.1958000659942627
2013-09-25,1321.75,2.194700002670288
2013-09-26,1316.75,2.223299980163574
2013-09-27,1319.75,2.239000082015991
2013-09-30,1282.75,2.2227001190185547
2013-10-01,1268.0,2.2170000076293945
2013-10-02,1273.75,2.212599992752075
2013-10-03,1288.25,2.1895999908447266
2013-10-04,1295.0,2.204900026321411
2013-10-07,1296.5,2.2074999809265137
2013-10-09,1287.75,2.2051000595092773
2013-10-10,1288.0,2.2026000022888184
2013-10-11,1266.75,2.1772000789642334
2013-10-14,1273.0,2.1710000038146973
2013-10-15,1267.0,2.1789000034332275
2013-10-16,1276.5,2.177299976348877
2013-10-17,1293.25,2.178100109100342
2013-10-18,1291.25,2.1584999561309814
2013-10-21,1303.25,2.1454999446868896
2013-10-22,1302.25,2.170599937438965
2013-10-23,1310.0,2.169600009918213
2013-10-24,1309.75,2.186300039291382
2013-10-25,1300.0,2.2005999088287354
2013-10-28,1271.25,2.1844000816345215
2013-10-29,1279.0,2.177500009536743
2013-10-30,1287.5,2.181999921798706
2013-10-31,1280.25,2.1810998916625977
2013-11-01,1266.0,2.231800079345703
2013-11-04,1264.0,2.251699924468994
2013-11-05,1259.25,2.240799903869629
2013-11-06,1263.0,2.2772998809814453
2013-11-07,1278.75,2.2825000286102295
2013-11-08,1306.0,2.3029000759124756
2013-11-11,1308.0,2.309299945831299
2013-11-12,1319.25,2.3278000354766846
2013-11-13,1319.75,2.330399990081787
2013-11-14,1317.25,2.3289999961853027
2013-11-15,1280.5,2.311300039291382
2013-11-18,1287.5,2.3159000873565674
2013-11-19,1276.25,2.2604000568389893
2013-11-20,1273.75,2.2688000202178955
2013-11-21,1291.5,2.268699884414673
2013-11-22,1319.5,2.3020999431610107
2013-11-25,1329.25,2.2737998962402344
2013-11-26,1329.25,2.2808001041412354
2013-11-27,1320.0,2.293800115585327
2013-11-29,1336.5,2.3148999214172363
2013-12-02,1321.25,2.3308000564575195
2013-12-03,1319.75,2.353300094604492
2013-12-04,1329.5,2.372999906539917
2013-12-05,1328.0,2.388000011444092
2013-12-06,1325.5,2.3561999797821045
2013-12-09,1343.75,2.3217999935150146
2013-12-10,1338.25,2.316999912261963
2013-12-11,1344.0,2.305999994277954
2013-12-12,1323.75,2.33870005607605
2013-12-13,1327.5,2.3320000171661377
2013-12-16,1337.75,2.325000047683716
2013-12-17,1346.5,2.3229000568389893
2013-12-18,1324.0,2.3164000511169434
2013-12-19,1327.0,2.328900098800659
2013-12-20,1339.0,2.3545000553131104
2013-12-23,1328.5,2.382699966430664
2013-12-24,1333.75,2.3540000915527344
2013-12-26,1318.75,2.3545000553131104
2013-12-27,1331.5,2.352299928665161
2013-12-30,1328.25,2.3334999084472656
2013-12-31,1312.5,2.359299898147583
2014-01-02,1287.0,2.357100009918213
2014-01-03,1289.25,2.384700059890747
2014-01-06,1296.75,2.371500015258789
2014-01-07,1299.5,2.373699903488159
2014-01-08,1300.75,2.3687000274658203
2014-01-09,1296.25,2.3919999599456787
2014-01-10,1303.75,2.388000011444092
2014-01-13,1326.75,2.3534998893737793
2014-01-14,1339.0,2.356800079345703
2014-01-15,1318.0,2.351599931716919
2014-01-16,1315.0,2.3554999828338623
2014-01-17,1316.5,2.360599994659424
2014-01-21,1280.5,2.3405001163482666
2014-01-22,1279.5,2.357800006866455
2014-01-23,1277.0,2.3696000576019287
2014-01-24,1284.75,2.390899896621704
2014-01-27,1287.75,2.393199920654297
2014-01-28,1285.5,2.4184000492095947
2014-01-29,1269.25,2.4233999252319336
2014-01-30,1275.0,2.4323999881744385
2014-01-31,1282.75,2.408799886703491
2014-02-03,1292.75,2.422300100326538
2014-02-04,1313.25,2.4372000694274902
2014-02-05,1316.25,2.406399965286255
2014-02-06,1325.75,2.3954999446868896
2014-02-07,1331.5,2.379499912261963
2014-02-10,1325.5,2.375200033187866
2014-02-11,1334.75,2.4061999320983887
2014-02-12,1323.0,2.401400089263916
2014-02-13,1344.25,2.4170000553131104
2014-02-14,1337.5,2.3910000324249268
2014-02-18,1361.0,2.3817999362945557
2014-02-19,1354.25,2.3861000537872314
2014-02-20,1358.25,2.3889999389648438
2014-02-21,1370.75,2.3696000576019287
2014-02-24,1386.5,2.34060001373291
2014-02-25,1399.0,2.3362998962402344
2014-02-26,1407.25,2.3387999534606934
2014-02-27,1393.5,2.3480000495910645
2014-02-28,1414.25,2.319000005722046
2014-03-03,1407.25,2.333400011062622
2014-03-04,1418.0,2.341099977493286
2014-03-05,1420.0,2.3378000259399414
2014-03-06,1437.5,2.3173000812530518
2014-03-07,1457.5,2.319999933242798
2014-03-10,1419.25,2.335599899291992
2014-03-11,1411.5,2.3431999683380127
2014-03-12,1381.75,2.3594000339508057
2014-03-13,1390.75,2.352299928665161
2014-03-14,1376.0,2.3610999584198
2014-03-17,1391.75,2.3405001163482666
2014-03-18,1418.25,2.346100091934204
2014-03-19,1431.25,2.329400062561035
2014-03-20,1433.75,2.344599962234497
2014-03-21,1408.75,2.3232998847961426
2014-03-24,1425.5,2.3197999000549316
2014-03-25,1428.0,2.3185999393463135
2014-03-26,1440.0,2.3090999126434326
2014-03-27,1436.5,2.2929000854492188
2014-03-28,1436.5,2.256200075149536
2014-03-31,1464.0,2.2560999393463135
2014-04-01,1484.5,2.2692999839782715
2014-04-02,1462.25,2.2583000659942627
2014-04-03,1475.25,2.265000104904175
2014-04-04,1473.75,2.2764999866485596
2014-04-07,1464.25,2.230799913406372
2014-04-08,1482.5,2.2142999172210693
2014-04-09,1495.25,2.198899984359741
2014-04-10,1482.25,2.181299924850464
2014-04-11,1463.0,2.203900098800659
2014-04-14,1476.25,2.213900089263916
2014-04-15,1501.25,2.2123000621795654
2014-04-16,1518.75,2.233599901199341
2014-04-17,1514.0,2.2381999492645264
2014-04-21,1498.75,2.2281999588012695
2014-04-22,1479.75,2.2281999588012695
2014-04-23,1468.5,2.236999988555908
2014-04-24,1472.0,2.217900037765503
2014-04-25,1498.0,2.2090001106262207
2014-04-28,1508.25,2.238800048828125
2014-04-29,1524.0,2.2202999591827393
2014-04-30,1530.75,2.2332000732421875
2014-05-01,1473.5,2.2279999256134033
2014-05-02,1480.75,2.2307000160217285
2014-05-05,1472.0,2.2149999141693115
2014-05-06,1464.0,2.242300033569336
2014-05-07,1451.0,2.2269999980926514
2014-05-08,1474.25,2.2139999866485596
2014-05-09,1501.0,2.2130000591278076
2014-05-12,1483.75,2.2074999809265137
2014-05-13,1502.25,2.20989990234375
2014-05-14,1496.25,2.2116000652313232
2014-05-15,1470.25,2.199700117111206
2014-05-16,1465.0,2.21560001373291
2014-05-19,1485.25,2.2102999687194824
2014-05-20,1469.75,2.202899932861328
2014-05-21,1505.25,2.2128000259399414
2014-05-22,1518.75,2.2051000595092773
2014-05-23,1515.5,2.2107999324798584
2014-05-27,1488.75,2.221100091934204
2014-05-28,1497.75,2.232800006866455
2014-05-29,1499.0,2.22760009765625
2014-05-30,1493.25,2.223599910736084
2014-06-02,1500.5,2.236799955368042
2014-06-03,1481.25,2.2737998962402344
2014-06-04,1482.5,2.276599884033203
2014-06-05,1460.5,2.275399923324585
2014-06-06,1457.0,2.2562999725341797
2014-06-09,1457.0,2.242799997329712
2014-06-10,1462.5,2.2262001037597656
2014-06-11,1445.5,2.219099998474121
2014-06-12,1415.25,2.2304000854492188
2014-06-13,1425.75,2.2269999980926514
2014-06-16,1421.75,2.219599962234497
2014-06-17,1398.25,2.22979998588562
2014-06-18,1409.0,2.2588000297546387
2014-06-19,1420.75,2.2197000980377197
2014-06-20,1415.75,2.2195000648498535
2014-06-23,1424.75,2.226799964904785
2014-06-24,1413.5,2.2130000591278076
2014-06-25,1415.75,2.22160005569458
2014-06-26,1437.0,2.2047998905181885
2014-06-27,1432.0,2.1939001083374023
2014-06-30,1400.5,2.191800117492676
2014-07-01,1400.0,2.211699962615967
2014-07-02,1392.5,2.1981000900268555
2014-07-03,1387.75,2.2223000526428223
2014-07-07,1363.0,2.2098000049591064
2014-07-08,1329.75,2.2225000858306885
2014-07-09,1334.5,2.209399938583374
2014-07-10,1329.75,2.20740008354187
2014-07-11,1295.75,2.218600034713745
2014-07-14,1295.0,2.2174999713897705
2014-07-15,1180.5,2.2072999477386475
2014-07-16,1187.25,2.2158000469207764
2014-07-17,1174.75,2.2207000255584717
2014-07-18,1176.75,2.2553999423980713
2014-07-21,1175.75,2.2223000526428223
2014-07-22,1184.0,2.2181999683380127
2014-07-23,1201.0,2.2083001136779785
2014-07-24,1207.5,2.21589994430542
2014-07-25,1212.25,2.2153000831604004
2014-07-28,1236.5,2.222100019454956
2014-07-29,1226.5,2.2193000316619873
2014-07-30,1220.5,2.2269999980926514
2014-07-31,1224.5,2.2437000274658203
2014-08-01,1215.0,2.2602999210357666
2014-08-04,1232.5,2.2523000240325928
2014-08-05,1222.75,2.253999948501587
2014-08-06,1237.0,2.2762999534606934
2014-08-07,1250.0,2.270699977874756
2014-08-08,1284.75,2.294100046157837
2014-08-11,1314.75,2.2790000438690186
2014-08-12,1290.0,2.27239990234375
2014-08-13,1264.5,2.274899959564209
2014-08-14,1224.5,2.2785000801086426
2014-08-15,1102.5,2.2639000415802
2014-08-18,1115.5,2.2455999851226807
2014-08-19,1120.25,2.255199909210205
2014-08-20,1119.75,2.243499994277954
2014-08-21,1136.25,2.2572999000549316
2014-08-22,1166.0,2.2667999267578125
2014-08-25,1125.75,2.272900104522705
2014-08-26,1075.5,2.282900094985962
2014-08-27,1085.75,2.2585999965667725
2014-08-28,1073.75,2.2435998916625977
2014-08-29,1089.5,2.2372000217437744
2014-09-02,1097.25,2.2430999279022217
2014-09-03,1080.75,2.239799976348877
2014-09-04,1064.25,2.2339999675750732
2014-09-05,1085.5,2.239300012588501
2014-09-08,1090.75,2.237799882888794
2014-09-09,1076.5,2.265000104904175
2014-09-10,1071.0,2.2832000255584717
2014-09-11,1061.5,2.2852001190185547
2014-09-12,1091.0,2.2948999404907227
2014-09-15,989.5,2.271899938583374
2014-09-16,980.75,2.3394999504089355
2014-09-17,982.5,2.333699941635132
2014-09-18,971.5,2.355299949645996
2014-09-19,957.0,2.3631999492645264
2014-09-22,938.25,2.365000009536743
2014-09-23,936.25,2.395699977874756
2014-09-24,936.75,2.4096999168395996
2014-09-25,922.75,2.3794000148773193
2014-09-26,910.25,2.4251999855041504
2014-09-29,923.5,2.419800043106079
2014-09-30,913.25,2.44350004196167
2014-10-01,916.75,2.4358999729156494
2014-10-02,924.5,2.4816999435424805
2014-10-03,912.25,2.4921000003814697
2014-10-06,942.25,2.454900026321411
2014-10-07,940.75,2.425299882888794
2014-10-08,935.0,2.393199920654297
2014-10-09,942.0,2.374000072479248
2014-10-10,922.5,2.39490008354187
2014-10-13,945.25,2.385999917984009
2014-10-14,964.75,2.390500068664551
2014-10-15,952.5,2.3961000442504883
2014-10-16,966.5,2.452399969100952
2014-10-17,951.75,2.46589994430542
2014-10-20,944.25,2.4307000637054443
2014-10-21,964.25,2.4621999263763428
2014-10-22,962.75,2.4779999256134033
2014-10-23,993.25,2.484299898147583
2014-10-24,977.5,2.495699882507324
2014-10-27,1006.0,2.468899965286255
2014-10-28,1008.0,2.5195999145507812
2014-10-29,1043.0,2.458199977874756
2014-10-30,1024.25,2.4577999114990234
2014-10-31,1046.5,2.401599884033203
2014-11-03,1028.75,2.4135000705718994
2014-11-04,1010.0,2.492300033569336
2014-11-05,1020.5,2.4939000606536865
2014-11-06,1031.0,2.501300096511841
2014-11-07,1040.25,2.5666000843048096
2014-11-10,1027.5,2.5488998889923096
2014-11-11,1066.5,2.5494000911712646
2014-11-12,1048.25,2.5543999671936035
2014-11-13,1050.5,2.5631000995635986
2014-11-14,1021.0,2.585900068283081
2014-11-17,1036.25,2.5968000888824463
2014-11-18,1023.25,2.6047000885009766
2014-11-19,1004.75,2.5790998935699463
2014-11-20,1020.5,2.5689001083374023
2014-11-21,1039.0,2.569700002670288
2014-11-24,1033.75,2.51200008392334
2014-11-25,1051.0,2.5425000190734863
2014-11-26,1047.0,2.527100086212158
2014-11-28,1016.0,2.5271999835968018
2014-12-01,1017.0,2.5315001010894775
2014-12-02,995.75,2.556999921798706
2014-12-03,998.25,2.5648999214172363
2014-12-04,1010.5,2.549099922180176
2014-12-05,1036.0,2.5882999897003174
2014-12-08,1043.75,2.5861001014709473
2014-12-09,1049.25,2.59660005569458
2014-12-10,1032.0,2.5894999504089355
2014-12-11,1042.25,2.613100051879883
2014-12-12,1047.25,2.646699905395508
2014-12-15,1039.5,2.649600028991699
2014-12-16,1023.5,2.6921000480651855
2014-12-17,1027.0,2.7351999282836914
2014-12-18,1035.0,2.7119998931884766
2014-12-19,1030.5,2.6593000888824463
2014-12-22,1038.25,2.6565001010894775
2014-12-23,1038.5,2.662400007247925
2014-12-24,1028.75,2.691200017929077
2014-12-26,1047.5,2.695199966430664
2014-12-29,1041.75,2.692699909210205
2014-12-30,1037.75,2.6993000507354736
2014-12-31,1019.25,2.654099941253662
2015-01-02,1002.5,2.6531999111175537
2015-01-05,1039.75,2.691200017929077
2015-01-06,1051.0,2.7030999660491943
2015-01-07,1052.75,2.6965999603271484
2015-01-08,1045.0,2.680799961090088
2015-01-09,1051.5,2.6596999168395996
2015-01-12,1013.5,2.6263999938964844
2015-01-13,1000.0,2.6702001094818115
2015-01-14,992.5,2.6396000385284424
2015-01-15,991.0,2.6120998859405518
2015-01-16,991.75,2.638700008392334
2015-01-20,982.0,2.648099899291992
2015-01-21,983.5,2.6110000610351562
2015-01-22,976.75,2.597100019454956
2015-01-23,972.75,2.57069993019104
2015-01-26,983.5,2.5778000354766846
2015-01-27,973.75,2.579900026321411
2015-01-28,970.25,2.5692999362945557
2015-01-29,968.25,2.5731000900268555
2015-01-30,961.0,2.6001999378204346
2015-02-02,959.5,2.678800106048584
2015-02-03,987.0,2.723599910736084
2015-02-04,972.0,2.6910998821258545
2015-02-05,981.25,2.738300085067749
2015-02-06,973.5,2.7416000366210938
2015-02-09,978.5,2.779599905014038
2015-02-10,969.0,2.7662999629974365
2015-02-11,977.75,2.8310999870300293
2015-02-12,983.75,2.865499973297119
2015-02-13,990.5,2.816999912261963
2015-02-17,1007.75,2.8259999752044678
2015-02-18,995.75,2.825700044631958
2015-02-19,1007.25,2.8340001106262207
2015-02-20,999.25,2.863300085067749
2015-02-23,999.25,2.8640999794006348
2015-02-24,1016.0,2.8747000694274902
2015-02-25,1007.75,2.8570001125335693
2015-02-26,1024.0,2.868799924850464
2015-02-27,1030.75,2.9049999713897705
2015-03-02,1011.25,2.8368000984191895
2015-03-03,1008.75,2.892699956893921
2015-03-04,989.0,2.9279000759124756
2015-03-05,979.25,2.971400022506714
2015-03-06,979.25,3.0000998973846436
2015-03-09,988.25,3.056999921798706
2015-03-10,980.0,3.1226999759674072
2015-03-11,989.0,3.101599931716919
2015-03-12,986.5,3.1268999576568604
2015-03-13,968.25,3.163100004196167
2015-03-16,969.25,3.244999885559082
2015-03-17,954.5,3.242799997329712
2015-03-18,965.0,3.2462000846862793
2015-03-19,961.75,3.218100070953369
2015-03-20,973.75,3.2904000282287598
2015-03-23,983.5,3.224600076675415
2015-03-24,981.75,3.1282999515533447
2015-03-25,978.75,3.136199951171875
2015-03-26,974.5,3.1972999572753906
2015-03-27,967.25,3.179500102996826
2015-03-30,967.75,3.2411999702453613
2015-03-31,973.25,3.2260000705718994
2015-04-01,989.75,3.188499927520752
2015-04-02,986.0,3.164299964904785
2015-04-06,978.5,3.1215999126434326
2015-04-07,971.0,3.1215999126434326
2015-04-08,971.5,3.1250998973846436
2015-04-09,953.5,3.046099901199341
2015-04-10,951.5,3.055299997329712
2015-04-13,948.75,3.0717999935150146
2015-04-14,960.25,3.1191999912261963
2015-04-15,965.0,3.0645999908447266
2015-04-16,966.0,3.025899887084961
2015-04-17,968.75,3.0185999870300293
2015-04-20,977.5,3.0367000102996826
2015-04-21,975.25,3.029400110244751
2015-04-22,970.5,3.0260000228881836
2015-04-23,978.25,3.005199909210205
2015-04-24,969.75,2.9684998989105225
2015-04-27,973.0,2.9482998847961426
2015-04-28,977.5,2.913100004196167
2015-04-29,988.5,2.934799909591675
2015-04-30,978.5,2.952699899673462
2015-05-01,968.5,3.0111000537872314
2015-05-04,983.0,3.0111000537872314
2015-05-05,993.5,3.0829999446868896
2015-05-06,990.5,3.053100109100342
2015-05-07,981.5,3.028700113296509
2015-05-08,984.5,3.0213000774383545
2015-05-11,983.0,2.9711999893188477
2015-05-12,967.0,3.0564000606536865
2015-05-13,975.0,3.0174999237060547
2015-05-14,963.0,3.0364999771118164
2015-05-15,953.25,2.9899001121520996
2015-05-18,954.5,2.9914000034332275
2015-05-19,946.25,3.0058000087738037
2015-05-20,941.25,3.031599998474121
2015-05-21,938.5,3.001699924468994
2015-05-22,924.25,3.0367000102996826
2015-05-26,922.5,3.0931999683380127
2015-05-27,927.0,3.1480000019073486
2015-05-28,926.0,3.1379001140594482
2015-05-29,934.0,3.158400058746338
2015-06-01,926.0,3.175800085067749
2015-06-02,940.75,3.1695001125335693
2015-06-03,935.25,3.1285998821258545
2015-06-04,946.5,3.13319993019104
2015-06-05,937.75,3.140199899673462
2015-06-08,944.25,3.1396000385284424
